property_id,city,locality,property_type,bhk,area_sqft,bathrooms,floor,age_years,amenities,amenity_score,price,school_nearby,hospital_nearby,metro_nearby,mall_nearby,location_score,rent_yield,capital_apprec,investment_score,is_fraud
1455,Ahmedabad,Prahlad Nagar,Plot,0,4739,1,0,10,Jogging Track|Power Backup,2,29160987,9.2,0.0,8.6,7.3,6.27,4.25,6.66,5.46,0
1456,Kolkata,Ballygunge,Independent House,4,1701,4,9,20,Swimming Pool|Club House|Gym|Fire Safety|Visitor Parking|Parking|Security|CCTV|Power Backup,9,10696749,7.7,7.5,3.5,7.1,6.45,5.81,6.15,5.98,0
1457,Mumbai,Thane,Plot,0,4273,3,0,7,Power Backup|Gym|Garden,3,65740567,6.8,7.0,6.5,2.6,5.73,4.73,10.53,7.63,0
1458,Chennai,T Nagar,Commercial,0,2668,3,26,5,,0,22781922,0.9,7.1,3.8,7.1,4.72,7.84,2.12,4.98,0
1459,Hyderabad,Kondapur,Villa,4,3871,4,0,22,Intercom|Fire Safety|Play Area|Club House,4,24758840,7.3,7.5,9.2,8.7,8.18,2.66,9.02,5.84,0
1460,Pune,Kharadi,Independent House,2,1276,2,23,12,Lift|Gym|Parking|Power Backup|Visitor Parking|Swimming Pool|Intercom|Club House|Garden|Security|Fire Safety,11,10987803,7.3,1.7,3.7,7.0,4.92,3.19,3.55,3.37,0
1461,Delhi,Saket,Commercial,0,1170,1,6,1,Parking|Visitor Parking|Security|Lift|Club House|Power Backup|Swimming Pool|CCTV|Garden|Intercom|Gym,11,24995019,3.8,2.8,3.4,5.9,3.98,4.87,10.42,7.64,0
1462,Delhi,Dwarka,Apartment,3,1007,3,21,18,Gym|Swimming Pool|Security|Intercom|Fire Safety|Club House|Lift|Jogging Track|Play Area|Parking|Garden|Visitor Parking,12,11129253,8.9,10.0,8.2,9.4,9.12,5.99,6.3,6.14,0
1463,Mumbai,Powai,Independent House,1,601,1,14,27,Club House|Jogging Track|Parking|Gym|CCTV|Swimming Pool|Lift|Garden|Intercom|Visitor Parking|Security,11,10757671,6.6,4.8,4.1,1.9,4.35,7.92,14.41,11.16,0
1464,Pune,Hinjewadi,Independent House,1,766,1,21,14,CCTV|Power Backup|Club House,3,6728845,7.9,3.5,9.4,9.4,7.55,4.86,10.22,7.54,0
1465,Delhi,Saket,Independent House,2,1164,2,4,27,CCTV|Visitor Parking|Jogging Track|Intercom|Gym|Parking|Power Backup|Club House,8,15278775,8.3,10.0,9.9,4.7,8.23,7.38,14.37,10.88,0
1466,Ahmedabad,Thaltej,Villa,3,3533,3,0,5,Play Area|Jogging Track|Swimming Pool|Visitor Parking|Club House|Gym|Parking|Power Backup|Security|CCTV|Fire Safety|Lift,12,20309630,4.8,9.0,1.2,1.4,4.1,5.21,11.16,8.19,0
1467,Delhi,Vasant Kunj,Villa,5,2329,5,0,20,Club House|Jogging Track|Visitor Parking|Fire Safety|Intercom,5,36944684,4.4,2.3,2.6,2.9,3.05,2.67,5.76,4.21,0
1468,Surat,Vesu,Apartment,3,1130,3,27,10,CCTV|Jogging Track|Gym|Lift|Visitor Parking|Intercom,6,6242683,3.9,4.2,7.7,8.0,5.95,7.6,2.77,5.18,0
1469,Surat,Althan,Villa,3,5038,3,0,0,Fire Safety|Power Backup|Garden|Parking|Lift|Security|Visitor Parking|Jogging Track,8,24070761,6.0,1.5,6.7,8.0,5.55,6.22,9.38,7.8,0
1470,Chennai,Adyar,Apartment,3,1587,3,15,20,Security|Power Backup|Lift|Club House|Gym|Garden|Parking|Play Area|Intercom|Swimming Pool|Jogging Track|Visitor Parking|CCTV,13,14369882,7.8,8.6,7.3,3.0,6.67,6.89,13.77,10.33,0
1471,Bangalore,Koramangala,Commercial,0,1906,2,13,21,Garden|Visitor Parking|Club House|Jogging Track|Swimming Pool|Intercom|Lift,7,22689935,9.2,7.0,5.5,1.0,5.67,3.94,12.08,8.01,0
1472,Mumbai,Thane,Independent House,4,1870,4,5,18,Power Backup|Jogging Track,2,20671832,9.0,2.1,8.0,2.0,5.28,5.91,6.07,5.99,0
1473,Surat,Adajan,Villa,4,5298,4,0,21,Parking|Gym|Swimming Pool|Garden|Power Backup|Fire Safety|Visitor Parking|CCTV|Lift|Intercom|Security|Club House|Jogging Track,13,20947418,1.2,4.0,3.0,6.0,3.55,3.03,11.43,7.23,0
1474,Delhi,Saket,Plot,0,3054,3,0,20,Garden|Gym|Swimming Pool|Jogging Track|Play Area|CCTV|Power Backup,7,48721499,9.1,2.2,5.9,9.9,6.78,4.88,10.71,7.79,0
1475,Delhi,Lajpat Nagar,Villa,4,5766,4,0,20,Club House|Lift|CCTV|Parking|Swimming Pool|Garden|Jogging Track|Intercom|Visitor Parking|Power Backup|Security,11,90386619,0.2,5.6,5.4,8.1,4.82,4.93,8.26,6.59,0
1476,Surat,Althan,Apartment,2,1294,2,21,28,Parking,1,4260792,7.0,0.1,4.5,3.1,3.67,2.23,9.05,5.64,0
1477,Bangalore,Koramangala,Commercial,0,1351,1,2,3,Lift|Garden|Intercom|Parking|Club House|Gym|Security|Play Area,8,21320467,9.5,9.0,2.9,5.3,6.67,2.84,7.87,5.36,0
1478,Pune,Hadapsar,Independent House,2,1152,2,3,21,Gym|Security|Fire Safety|Visitor Parking|Parking|Lift|Play Area|Swimming Pool|Intercom|Garden|Club House|CCTV|Power Backup,13,7904978,7.3,4.2,5.5,2.6,4.9,5.9,3.29,4.6,0
1479,Ahmedabad,Bodakdev,Independent House,4,1911,4,4,17,Swimming Pool|Play Area|Jogging Track,3,12216687,6.3,6.5,7.1,5.6,6.38,5.89,8.16,7.03,0
1480,Bangalore,Indiranagar,Villa,4,5352,4,0,12,,0,69276523,2.5,2.7,5.3,6.8,4.33,4.44,5.61,5.03,0
1481,Delhi,Vasant Kunj,Independent House,3,1149,3,27,25,Lift|Gym|Swimming Pool,3,15813347,9.7,3.8,1.1,9.3,5.97,3.05,11.2,7.12,0
1482,Chennai,Adyar,Plot,0,1582,3,0,11,CCTV|Lift|Intercom|Visitor Parking|Fire Safety|Swimming Pool|Gym|Jogging Track|Parking|Security|Club House,11,15155572,7.4,9.7,5.3,5.9,7.08,7.1,7.68,7.39,0
1483,Bangalore,HSR Layout,Apartment,2,1136,2,4,4,CCTV|Jogging Track|Lift|Gym|Garden|Security,6,11786934,4.2,4.6,4.4,3.5,4.18,4.81,5.02,4.91,0
1484,Kolkata,Alipore,Villa,4,2512,4,0,30,Club House|Visitor Parking|Garden|Swimming Pool,4,15332645,0.8,2.4,0.9,5.8,2.48,2.51,5.0,3.75,0
1485,Ahmedabad,Bodakdev,Plot,0,4967,3,0,4,Power Backup|Intercom|Play Area|Jogging Track|Visitor Parking|Swimming Pool|Club House,7,8628091,1.9,8.3,0.1,4.2,3.62,5.21,5.83,5.52,1
1486,Jaipur,Ajmer Road,Apartment,4,1372,4,21,29,Visitor Parking|Intercom|Security|Parking|Swimming Pool|Garden|Play Area|Lift|Power Backup|Gym|Jogging Track|CCTV|Fire Safety|Club House,14,4428648,1.1,9.1,2.5,5.4,4.53,6.6,2.65,4.62,0
1487,Chennai,Porur,Independent House,3,1218,3,0,23,CCTV|Club House|Security|Lift|Intercom|Gym|Power Backup|Play Area|Jogging Track|Fire Safety,10,6847982,6.2,3.3,3.5,0.1,3.27,7.34,3.61,5.47,0
1488,Pune,Hinjewadi,Apartment,4,1703,4,6,2,Intercom|Parking|Club House|Swimming Pool|Power Backup|Gym|Visitor Parking|Jogging Track,8,16053373,2.3,4.0,3.0,4.3,3.4,3.09,12.36,7.72,0
1489,Delhi,Saket,Plot,0,2125,1,0,11,Club House|Gym|Garden|Security|Swimming Pool|Play Area|Lift|Visitor Parking|CCTV|Intercom|Power Backup,11,40028202,9.0,1.6,2.0,4.8,4.35,5.99,4.72,5.36,0
1490,Kolkata,Ballygunge,Commercial,0,2329,3,22,4,Visitor Parking|Fire Safety|Club House|Intercom|Jogging Track,5,19351741,9.6,7.9,1.3,3.4,5.55,2.08,10.58,6.33,0
1491,Mumbai,Thane,Independent House,4,1811,4,23,0,Power Backup|Lift|Visitor Parking|Fire Safety|Swimming Pool|Club House,6,31078657,1.5,5.1,2.5,7.7,4.2,7.19,14.92,11.05,0
1492,Hyderabad,Kondapur,Villa,4,2644,4,0,22,Intercom|CCTV|Parking|Security|Visitor Parking|Jogging Track|Play Area|Gym|Swimming Pool|Power Backup|Club House,11,21121676,1.9,1.5,0.2,2.0,1.4,7.19,6.32,6.76,0
1493,Jaipur,C-Scheme,Villa,3,4553,3,0,13,Gym|Intercom|Club House|Play Area|Fire Safety|Lift|Swimming Pool,7,26867112,2.8,3.5,4.2,3.2,3.42,2.29,1.57,1.93,0
1494,Mumbai,Thane,Independent House,2,946,2,15,8,CCTV|Swimming Pool|Club House|Parking|Lift|Power Backup|Garden|Play Area|Jogging Track|Gym|Fire Safety|Intercom|Security|Visitor Parking,14,14965590,7.4,3.6,7.8,5.3,6.03,4.23,10.1,7.17,0
1495,Hyderabad,Jubilee Hills,Plot,0,1514,1,0,4,Jogging Track|CCTV|Swimming Pool|Gym|Visitor Parking|Security|Intercom|Garden|Power Backup|Play Area,10,21523148,5.5,3.4,7.3,9.9,6.53,3.21,11.09,7.15,0
1496,Mumbai,Andheri,Villa,4,3868,4,0,28,Visitor Parking|Intercom|Garden|Jogging Track|Power Backup|Swimming Pool|Club House|Gym|Security|Play Area|CCTV|Lift|Fire Safety|Parking,14,65572279,9.6,0.6,9.7,1.9,5.45,6.89,7.93,7.41,0
1497,Jaipur,Ajmer Road,Apartment,2,1024,2,24,16,Intercom|Visitor Parking|Club House|Jogging Track|CCTV|Lift,6,3762500,0.0,5.7,5.9,0.1,2.93,7.57,8.18,7.88,0
1498,Jaipur,Ajmer Road,Independent House,3,1225,3,9,22,Intercom|Swimming Pool|Parking|Security,4,4403648,2.4,0.4,1.5,8.8,3.28,7.56,4.79,6.17,0
1499,Mumbai,Thane,Villa,3,2751,3,0,0,Garden|Play Area|CCTV|Fire Safety|Visitor Parking|Swimming Pool|Lift|Jogging Track|Intercom|Security,10,45588797,2.9,9.9,6.3,0.1,4.8,4.13,11.23,7.68,0
1500,Chennai,T Nagar,Independent House,1,875,1,21,27,Visitor Parking|CCTV|Swimming Pool|Club House|Lift|Intercom|Security|Play Area|Power Backup|Jogging Track|Parking|Fire Safety,12,6235344,6.3,8.6,4.0,4.5,5.85,6.38,7.07,6.72,0
1501,Bangalore,Indiranagar,Apartment,4,1385,4,14,5,Fire Safety|Parking|Security|CCTV|Power Backup|Visitor Parking|Lift|Gym|Intercom|Swimming Pool|Play Area|Jogging Track|Club House,13,21558967,0.7,2.5,9.1,9.7,5.5,2.6,8.37,5.48,0
1502,Mumbai,Borivali,Apartment,4,1593,4,0,3,Gym|Visitor Parking|Play Area|Fire Safety|Parking|Security|Swimming Pool|CCTV|Power Backup|Lift|Jogging Track|Intercom|Club House,13,36230542,8.2,8.5,0.8,1.4,4.72,6.56,13.49,10.03,0
1503,Bangalore,HSR Layout,Independent House,4,1358,4,7,1,Jogging Track|Lift|Play Area|Intercom|Swimming Pool|Gym|Fire Safety|Power Backup,8,15087371,1.0,8.9,4.2,0.0,3.53,3.35,4.17,3.76,0
1504,Kolkata,New Town,Independent House,3,1231,3,29,28,Club House|Play Area|Jogging Track|Swimming Pool|Power Backup|Parking|Visitor Parking|CCTV|Gym|Intercom,10,6164111,6.2,1.2,9.2,9.2,6.45,7.37,9.46,8.42,0
1505,Bangalore,Indiranagar,Commercial,0,1671,3,5,21,Parking|Play Area|Visitor Parking|Lift|CCTV|Jogging Track,6,17907210,1.0,9.2,6.6,9.3,6.52,6.86,10.96,8.91,0
1506,Delhi,Dwarka,Villa,5,3000,5,0,10,Club House|Power Backup,2,31760118,7.9,4.8,0.7,5.8,4.8,7.76,4.9,6.33,0
1507,Delhi,Vasant Kunj,Villa,3,4954,3,0,11,Power Backup|Club House|Fire Safety|Visitor Parking|CCTV,5,79382040,3.3,8.0,6.5,2.5,5.08,4.51,7.96,6.23,0
1508,Jaipur,Mansarovar,Commercial,0,2496,1,12,2,Jogging Track|Club House|Intercom|CCTV|Security|Swimming Pool|Play Area|Parking|Gym,9,12285600,8.5,3.6,4.7,1.3,4.53,2.66,13.76,8.21,0
1509,Pune,Kharadi,Independent House,4,1347,4,26,27,Club House|Security|Visitor Parking|Jogging Track|Gym|Parking|Swimming Pool|Garden,8,10394446,3.8,0.3,9.6,3.7,4.35,6.21,10.28,8.24,0
1510,Delhi,Saket,Commercial,0,947,1,4,11,Swimming Pool|Security,2,13482638,5.7,8.1,1.5,1.8,4.28,6.46,11.47,8.96,0
1511,Chennai,Porur,Plot,0,3563,2,0,25,Jogging Track|Gym|Lift|Swimming Pool|Parking|Visitor Parking|Intercom|Fire Safety|Play Area|Club House,10,21021525,4.0,4.2,9.5,4.5,5.55,6.27,4.61,5.44,0
1512,Surat,Althan,Independent House,2,1016,2,29,5,Swimming Pool|Intercom|Club House|Parking,4,4618953,4.0,0.6,3.9,8.2,4.17,7.86,9.47,8.67,0
1513,Delhi,Saket,Plot,0,3365,3,0,20,Fire Safety|Club House|Parking|Gym|Garden|Visitor Parking,6,47022738,1.1,0.8,6.0,8.5,4.1,2.17,4.95,3.56,0
1514,Jaipur,Vaishali Nagar,Apartment,2,1105,2,0,24,Lift|Security|Intercom|Visitor Parking|Gym|Play Area|Fire Safety|CCTV|Power Backup|Garden|Club House|Parking|Swimming Pool|Jogging Track,14,4794453,0.9,3.1,9.8,7.5,5.33,7.75,8.0,7.88,0
1515,Pune,Wakad,Independent House,2,1159,2,21,3,Club House|Jogging Track|Intercom|Swimming Pool|Visitor Parking,5,9289284,1.5,5.9,3.8,5.9,4.28,7.11,5.06,6.08,0
1516,Bangalore,Indiranagar,Apartment,1,718,1,28,6,Play Area|Fire Safety|Parking|Jogging Track|Intercom|CCTV|Garden|Security|Swimming Pool|Visitor Parking|Lift|Power Backup,12,10821478,9.4,0.4,7.1,6.8,5.92,3.43,14.96,9.2,0
1517,Surat,Adajan,Villa,5,5875,5,0,3,Gym|Parking|Lift|Intercom|Swimming Pool|Power Backup|CCTV|Security|Visitor Parking|Play Area|Garden|Fire Safety,12,33457396,5.8,3.5,0.7,7.1,4.28,4.76,14.81,9.79,0
1518,Chennai,Porur,Villa,3,5799,3,0,1,Fire Safety|Lift|Club House|Jogging Track|CCTV,5,38896476,1.3,3.7,8.4,9.5,5.72,4.24,10.55,7.4,0
1519,Jaipur,Mansarovar,Independent House,1,917,1,20,1,Visitor Parking|Security|Jogging Track|Intercom|Gym|Parking|Swimming Pool|Play Area|Fire Safety|Power Backup|Garden,11,5027709,2.2,8.7,6.7,3.5,5.27,4.81,8.49,6.65,0
1520,Ahmedabad,Bodakdev,Apartment,2,1174,2,3,29,Club House|Visitor Parking|Fire Safety|Security|Jogging Track|Garden|Swimming Pool|Parking|CCTV|Lift|Play Area|Gym|Power Backup|Intercom,14,6044130,0.4,1.6,4.7,6.4,3.28,3.92,1.44,2.68,0
1521,Surat,Piplod,Apartment,3,1440,3,15,6,,0,5911029,0.2,7.6,4.2,2.5,3.62,3.06,2.98,3.02,0
1522,Chennai,Porur,Apartment,3,1462,3,27,13,Security|Play Area|Lift|Parking|Gym|Swimming Pool|Club House|Visitor Parking,8,10033856,3.0,2.0,9.4,4.8,4.8,5.21,11.97,8.59,0
1523,Kolkata,Park Street,Commercial,0,1893,1,17,25,CCTV|Security|Swimming Pool|Play Area|Fire Safety|Parking|Garden|Power Backup|Club House|Intercom|Gym|Visitor Parking|Jogging Track|Lift,14,10958931,3.2,7.9,6.7,2.6,5.1,6.33,14.84,10.59,0
1524,Bangalore,Indiranagar,Commercial,0,699,1,6,23,Club House|Jogging Track|Intercom,3,7825720,6.0,2.2,2.1,1.9,3.05,6.08,14.37,10.22,0
1525,Pune,Baner,Apartment,3,1314,3,16,26,Swimming Pool|Jogging Track|Power Backup|Play Area|Visitor Parking|Club House|Intercom|Parking|CCTV|Lift|Security|Garden|Fire Safety,13,10832590,1.8,4.3,1.8,5.9,3.45,5.26,6.34,5.8,0
1526,Kolkata,Park Street,Commercial,0,706,1,25,26,Swimming Pool,1,3228043,6.2,4.1,5.0,7.5,5.7,7.56,2.4,4.98,0
1527,Ahmedabad,Thaltej,Commercial,0,433,3,9,27,Security|Fire Safety|Power Backup|Intercom|Club House|Swimming Pool,6,1602864,4.7,1.2,9.7,9.1,6.17,4.48,12.49,8.48,0
1528,Kolkata,Salt Lake,Independent House,2,1059,2,9,8,Play Area|Lift|Visitor Parking|Club House|Security|Gym|Fire Safety|Intercom|Power Backup|Garden|Swimming Pool|CCTV|Parking|Jogging Track,14,7358680,5.7,4.3,5.6,3.9,4.88,5.7,6.51,6.11,0
1529,Mumbai,Borivali,Plot,0,1855,3,0,12,Parking|Club House|Garden|Intercom|Fire Safety|Visitor Parking|Security|Gym|Jogging Track|Swimming Pool|Play Area,11,33293027,7.8,8.4,6.3,2.6,6.28,5.32,14.28,9.8,0
1530,Hyderabad,Banjara Hills,Apartment,1,823,1,0,20,CCTV|Parking|Gym|Fire Safety|Intercom|Swimming Pool|Club House|Jogging Track|Garden|Play Area|Security|Visitor Parking,12,8721764,3.6,2.4,9.0,3.0,4.5,5.21,4.43,4.82,0
1531,Kolkata,Park Street,Apartment,3,1084,3,29,4,Gym|Play Area|CCTV|Swimming Pool|Visitor Parking|Power Backup|Jogging Track|Fire Safety|Intercom|Parking,10,8602764,1.8,0.8,8.4,9.1,5.03,3.25,2.41,2.83,0
1532,Mumbai,Juhu,Apartment,4,1840,4,2,6,Club House|Fire Safety|Garden|Play Area|Power Backup|Parking|Intercom|CCTV|Gym|Swimming Pool,10,47510457,6.3,8.5,1.2,3.4,4.85,4.08,14.93,9.5,0
1533,Surat,Althan,Apartment,2,1067,2,23,8,Swimming Pool|Security|CCTV|Gym|Intercom|Play Area|Parking|Fire Safety|Power Backup|Jogging Track|Club House|Lift|Visitor Parking|Garden,14,5142769,7.3,9.4,2.7,4.8,6.05,7.72,5.88,6.8,0
1534,Jaipur,C-Scheme,Plot,0,4861,2,0,16,Security|Lift|Parking|Fire Safety|Visitor Parking|Club House,6,24626128,7.9,5.9,1.7,2.1,4.4,6.33,7.07,6.7,0
1535,Ahmedabad,Navrangpura,Commercial,0,1412,2,19,3,Club House|Fire Safety|Security|CCTV|Garden|Play Area|Swimming Pool|Jogging Track|Power Backup,9,8490342,9.6,2.5,4.1,6.0,5.55,7.26,14.31,10.79,0
1536,Jaipur,C-Scheme,Plot,0,1045,1,0,5,Garden|Club House|Parking|Fire Safety|Security|Swimming Pool|CCTV|Play Area|Jogging Track|Visitor Parking|Intercom|Power Backup,12,7031405,3.2,0.1,3.3,4.7,2.83,6.77,13.58,10.18,0
1537,Jaipur,Vaishali Nagar,Plot,0,3123,3,0,6,Security|Swimming Pool|Intercom|Lift|CCTV|Visitor Parking|Club House|Garden,8,15942076,3.2,3.2,2.0,8.0,4.1,4.99,14.86,9.93,0
1538,Kolkata,Salt Lake,Apartment,4,1375,4,19,10,Club House|Security|CCTV|Gym|Lift|Play Area|Intercom|Visitor Parking|Parking,9,8628692,9.7,0.4,5.3,5.3,5.17,4.02,1.23,2.62,0
1539,Ahmedabad,Bodakdev,Plot,0,3265,2,0,10,Garden|Club House|Swimming Pool|Intercom|Fire Safety|Power Backup|Gym|Security|Parking|Visitor Parking|Lift|CCTV,12,21336398,1.2,3.7,6.2,0.3,2.85,2.29,1.15,1.72,0
1540,Delhi,Vasant Kunj,Plot,0,2654,1,0,2,Jogging Track|Visitor Parking|Garden,3,45995589,5.4,0.0,6.9,0.5,3.2,7.3,1.6,4.45,0
1541,Mumbai,Powai,Apartment,3,1337,3,22,19,Visitor Parking|Club House|Lift|Parking|Play Area|Power Backup|Swimming Pool|Intercom|CCTV|Fire Safety|Security|Garden,12,30279997,1.2,5.3,5.8,6.6,4.72,7.86,5.51,6.69,0
1542,Ahmedabad,Satellite,Apartment,3,1303,3,22,2,Intercom|Security|Play Area|Jogging Track|Visitor Parking,5,7927472,0.8,4.9,2.1,6.7,3.62,4.81,6.39,5.6,0
1543,Ahmedabad,Bodakdev,Independent House,2,1216,2,18,24,Intercom|Garden|Lift|Power Backup|Parking|Fire Safety|Swimming Pool|Play Area,8,6242376,3.6,9.8,8.7,5.1,6.8,6.68,3.63,5.15,0
1544,Chennai,Porur,Villa,5,4316,5,0,30,CCTV|Play Area|Swimming Pool|Parking|Power Backup|Jogging Track|Intercom|Fire Safety|Gym|Security|Club House|Lift|Garden,13,26653703,5.3,3.5,1.2,5.5,3.88,4.13,3.97,4.05,0
1545,Kolkata,Alipore,Plot,0,4960,2,0,1,Lift|Garden|Swimming Pool|Gym|Club House|CCTV|Security,7,34775573,4.0,5.9,5.3,4.9,5.03,4.6,10.54,7.57,0
1546,Hyderabad,Banjara Hills,Villa,3,2235,3,0,28,,0,19209288,2.4,5.3,2.8,8.8,4.83,6.2,6.66,6.43,0
1547,Kolkata,Salt Lake,Villa,5,3997,5,0,15,Parking|Visitor Parking|Security,3,24162103,2.9,6.0,7.3,0.9,4.27,5.02,10.81,7.92,0
1548,Ahmedabad,Prahlad Nagar,Villa,3,4381,3,0,21,Parking,1,24071730,9.0,1.4,0.1,4.7,3.8,4.0,3.49,3.75,0
1549,Chennai,Anna Nagar,Villa,5,1879,5,0,19,Power Backup|CCTV|Gym|Fire Safety|Security,5,14974408,0.5,0.2,6.8,2.9,2.6,3.37,8.04,5.71,0
1550,Bangalore,Koramangala,Apartment,3,1343,3,14,15,Garden|Intercom|Lift|Play Area|Power Backup|Jogging Track|Fire Safety|Security|Gym|Parking|Visitor Parking,11,17364884,8.9,7.7,8.6,9.0,8.55,5.57,2.58,4.08,0
1551,Jaipur,Vaishali Nagar,Villa,4,3604,4,0,21,Garden|Power Backup,2,15790790,5.8,7.0,4.3,2.1,4.8,2.54,13.89,8.21,0
1552,Kolkata,Salt Lake,Independent House,4,1739,4,5,8,Play Area|Garden|Visitor Parking|Club House|CCTV|Fire Safety|Lift|Parking|Swimming Pool|Gym|Intercom|Security|Power Backup|Jogging Track,14,11887579,5.7,7.9,3.5,1.1,4.55,2.05,13.98,8.02,0
1553,Bangalore,Indiranagar,Villa,5,4173,5,0,19,Play Area|Parking|Lift|Power Backup|Jogging Track|Swimming Pool|CCTV|Gym,8,53886373,2.2,8.3,1.2,4.9,4.15,2.03,5.93,3.98,0
1554,Mumbai,Bandra,Independent House,2,979,2,28,9,Fire Safety|Intercom|Play Area|Visitor Parking|Parking|Swimming Pool|Lift|Jogging Track|Garden|Club House|Security|CCTV,12,32986621,2.9,0.3,9.3,2.5,3.75,6.07,6.41,6.24,0
1555,Kolkata,Salt Lake,Independent House,3,1611,3,9,5,Club House|Play Area|Garden|CCTV|Parking|Security|Lift|Swimming Pool|Intercom,9,11307418,3.0,0.9,5.7,6.3,3.97,5.27,6.26,5.76,0
1556,Kolkata,Salt Lake,Villa,5,5420,5,0,22,Intercom|Play Area|Jogging Track|Garden|Power Backup,5,28331918,4.7,9.6,4.6,9.1,7.0,2.16,11.73,6.95,0
1557,Delhi,Rohini,Commercial,0,1538,1,18,16,Parking|CCTV|Intercom|Visitor Parking|Lift,5,14078882,8.5,1.3,6.7,4.6,5.28,6.58,8.25,7.42,0
1558,Mumbai,Bandra,Apartment,3,1109,3,10,19,Fire Safety,1,28378414,4.8,3.3,0.6,7.4,4.03,6.05,11.35,8.7,0
1559,Mumbai,Thane,Villa,5,2980,5,0,17,Power Backup|Parking|Security|Play Area|Visitor Parking|Lift|Intercom|Garden|Gym|Jogging Track|Swimming Pool,11,45880191,0.0,6.0,1.2,1.0,2.05,3.23,7.63,5.43,0
1560,Jaipur,Mansarovar,Plot,0,1255,1,0,9,Power Backup|Parking|Security|Intercom|Lift|Fire Safety,6,5790521,6.2,4.3,6.4,1.8,4.67,6.91,10.2,8.55,0
1561,Bangalore,Hebbal,Commercial,0,1120,2,15,9,Play Area|Swimming Pool|CCTV|Power Backup,4,9760861,2.8,3.9,8.0,4.6,4.82,6.88,3.07,4.97,0
1562,Chennai,Porur,Apartment,4,1211,4,18,9,,0,8994852,8.9,6.2,0.4,9.1,6.15,7.78,7.55,7.67,0
1563,Ahmedabad,Prahlad Nagar,Apartment,2,983,2,16,27,Intercom|Security|Garden|Fire Safety|Club House|Play Area|Swimming Pool|Power Backup|Jogging Track|CCTV|Parking|Visitor Parking|Lift,13,6071705,8.6,1.4,7.8,6.6,6.1,7.54,1.95,4.75,0
1564,Ahmedabad,Navrangpura,Plot,0,2277,3,0,22,Intercom|Visitor Parking|Play Area|Fire Safety|Lift|Parking|Garden|CCTV|Club House|Jogging Track|Security|Gym|Power Backup|Swimming Pool,14,11831400,1.6,1.0,1.1,9.3,3.25,4.86,11.64,8.25,0
1565,Hyderabad,Banjara Hills,Villa,5,4946,5,0,24,Swimming Pool|Gym|CCTV|Lift|Fire Safety|Visitor Parking,6,55684302,0.7,7.6,6.1,8.4,5.7,7.54,5.5,6.52,0
1566,Ahmedabad,Navrangpura,Villa,5,3436,5,0,6,Power Backup|Fire Safety|Play Area|Lift,4,19496246,7.4,4.3,5.3,7.9,6.22,2.52,1.34,1.93,0
1567,Delhi,Rohini,Apartment,2,1257,2,0,11,Club House|CCTV|Intercom|Swimming Pool|Garden|Parking|Power Backup|Play Area|Fire Safety|Lift|Security|Jogging Track,12,11325740,6.2,5.6,1.4,0.7,3.48,4.57,6.27,5.42,0
1568,Delhi,Lajpat Nagar,Apartment,2,1200,2,16,9,Swimming Pool,1,15817977,0.5,5.4,0.2,8.2,3.58,3.74,12.59,8.16,0
1569,Kolkata,Park Street,Apartment,2,1295,2,9,2,CCTV|Security|Intercom|Fire Safety|Jogging Track|Lift|Club House|Play Area,8,8333290,7.0,1.1,4.7,9.2,5.5,3.58,1.42,2.5,0
1570,Pune,Wakad,Independent House,2,971,2,28,24,,0,5916964,5.5,7.3,9.2,6.6,7.15,7.27,4.3,5.79,0
1571,Delhi,Lajpat Nagar,Commercial,0,444,2,2,30,CCTV|Jogging Track|Fire Safety|Swimming Pool|Intercom|Power Backup,6,5146960,2.7,0.4,0.4,5.1,2.15,5.9,7.04,6.47,0
1572,Chennai,T Nagar,Apartment,1,613,1,24,25,Security|Intercom|CCTV|Club House|Gym|Visitor Parking|Power Backup|Jogging Track|Fire Safety|Garden|Swimming Pool|Lift,12,5722989,5.5,1.2,1.2,6.2,3.53,7.42,5.93,6.67,0
1573,Pune,Wakad,Apartment,2,918,2,2,18,,0,6372694,7.5,8.9,7.9,5.7,7.5,7.95,1.21,4.58,0
1574,Hyderabad,Banjara Hills,Apartment,1,664,1,14,5,Gym|Garden|Visitor Parking|CCTV,4,8217796,2.4,2.9,6.1,4.8,4.05,2.73,2.08,2.41,0
1575,Chennai,Adyar,Villa,4,4724,4,0,28,Fire Safety|Security|Power Backup|Lift|Garden|Intercom|Play Area|Club House|CCTV|Swimming Pool|Parking|Jogging Track|Gym|Visitor Parking,14,43414749,4.1,9.5,4.9,0.8,4.83,7.47,12.78,10.12,0
1576,Jaipur,Malviya Nagar,Independent House,2,862,2,11,23,Visitor Parking|Parking|Gym|Security|Power Backup|CCTV|Swimming Pool|Jogging Track|Play Area|Club House|Fire Safety|Intercom|Garden,13,3611517,9.7,0.6,8.5,3.8,5.65,2.11,6.36,4.24,0
1577,Ahmedabad,Bodakdev,Villa,3,4907,3,0,5,Club House|Intercom|Gym|Play Area|Lift|Jogging Track|Garden|Visitor Parking|CCTV|Parking,10,31346820,9.1,8.1,5.9,7.6,7.68,4.05,12.61,8.33,0
